"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","JEREBUU","TIWORIWU",53,12,11,3,5312011003,0.224832,0.003497,286,1,NA,179,1396,179,"531201100303",120.985728,-8.877604,"FloresBara",1284,4.88111888111888,"531201100303"
"NUSA TENGGARA TIMUR","JEREBUU","TIWORIWU",53,12,11,3,5312011003,0.224832,0.003497,286,1,NA,151,1396,151,"531201100304",120.970406,-8.860581,"FloresBara",1357,4.88111888111888,"531201100304"
"NUSA TENGGARA TIMUR","JEREBUU","TIWORIWU",53,12,11,3,5312011003,0.224832,0.003497,286,1,NA,143,1396,143,"531201100305",120.981572,-8.867541,"FloresBara",1368,4.88111888111888,"531201100305"
"NUSA TENGGARA TIMUR","JEREBUU","TIWORIWU",53,12,11,3,5312011003,0.224832,0.003497,286,1,NA,93,1396,93,"531201100306",120.984442,-8.874605,"FloresBara",1370,4.88111888111888,"531201100306"
"NUSA TENGGARA TIMUR","JEREBUU","TIWORIWU",53,12,11,3,5312011003,0.224832,0.003497,286,1,NA,33,1396,33,"531201100307",120.984693,-8.875183,"FloresBara",1297,4.88111888111888,"531201100307"
"NUSA TENGGARA TIMUR","JEREBUU","TIWORIWU",53,12,11,3,5312011003,0.224832,0.003497,286,1,NA,23,1396,23,"531201100308",120.98571,-8.87475,"FloresBara",1405,4.88111888111888,"531201100308"
"NUSA TENGGARA TIMUR","JEREBUU","WATUMANU",53,12,11,4,5312011004,0.285714,0,178,0,NA,729,821,729,"531201100401",120.99119,-8.896575,"FloresBara",1276,4.6123595505618,"531201100401"
"NUSA TENGGARA TIMUR","JEREBUU","WATUMANU",53,12,11,4,5312011004,0.285714,0,178,0,NA,92,821,92,"531201100402",120.982937,-8.894115,"FloresBara",1298,4.6123595505618,"531201100402"
"NUSA TENGGARA TIMUR","JEREBUU","NENOWEA",53,12,11,5,5312011005,0,0,181,0,NA,326,709,326,"531201100501",121.01418,-8.913093,"FloresBara",2006,3.9171270718232,"531201100501"
"NUSA TENGGARA TIMUR","JEREBUU","NENOWEA",53,12,11,5,5312011005,0,0,181,0,NA,266,709,266,"531201100502",121.004212,-8.924985,"FloresBara",2009,3.9171270718232,"531201100502"
"NUSA TENGGARA TIMUR","JEREBUU","NENOWEA",53,12,11,5,5312011005,0,0,181,0,NA,116,709,116,"531201100503",121.004185,-8.906508,"FloresBara",2005,3.9171270718232,"531201100503"
"NUSA TENGGARA TIMUR","JEREBUU","MANUBHARA",53,12,11,6,5312011006,0,0,180,0,NA,759,843,759,"531201100601",120.9772,-8.910432,"FloresBara",1283,4.68333333333333,"531201100601"
"NUSA TENGGARA TIMUR","JEREBUU","MANUBHARA",53,12,11,6,5312011006,0,0,180,0,NA,84,843,84,"531201100602",120.973076,-8.919782,"FloresBara",1300,4.68333333333333,"531201100602"
"NUSA TENGGARA TIMUR","JEREBUU","NARUWOLO I",53,12,11,7,5312011007,0.387597,0,116,0,NA,529,594,529,"531201100701",121.024097,-8.89274,"FloresBara",1982,5.12068965517241,"531201100701"
"NUSA TENGGARA TIMUR","JEREBUU","NARUWOLO I",53,12,11,7,5312011007,0.387597,0,116,0,NA,65,594,65,"531201100702",121.024126,-8.891102,"FloresBara",2010,5.12068965517241,"531201100702"
"NUSA TENGGARA TIMUR","JEREBUU","NARUWOLO II",53,12,11,8,5312011008,0,0,69,0,NA,204,355,204,"531201100801",121.020238,-8.929755,"FloresBara",2011,5.14492753623188,"531201100801"
"NUSA TENGGARA TIMUR","JEREBUU","NARUWOLO II",53,12,11,8,5312011008,0,0,69,0,NA,151,355,151,"531201100802",121.013537,-8.916635,"FloresBara",2000,5.14492753623188,"531201100802"
"NUSA TENGGARA TIMUR","BAJAWA","BAJAWA",53,12,20,1,5312020001,0.963222,0.952107,522,497,NA,1322,2746,1322,"531202000101",120.971768,-8.796271,"FloresBara",1344,5.26053639846743,"531202000101"
"NUSA TENGGARA TIMUR","BAJAWA","BAJAWA",53,12,20,1,5312020001,0.963222,0.952107,522,497,NA,677,2746,677,"531202000102",120.970719,-8.805456,"FloresBara",1345,5.26053639846743,"531202000102"
"NUSA TENGGARA TIMUR","BAJAWA","BAJAWA",53,12,20,1,5312020001,0.963222,0.952107,522,497,NA,422,2746,422,"531202000103",120.966104,-8.790129,"FloresBara",1353,5.26053639846743,"531202000103"
"NUSA TENGGARA TIMUR","BAJAWA","BAJAWA",53,12,20,1,5312020001,0.963222,0.952107,522,497,NA,118,2746,118,"531202000104",120.967184,-8.805605,"FloresBara",1373,5.26053639846743,"531202000104"
"NUSA TENGGARA TIMUR","BAJAWA","BAJAWA",53,12,20,1,5312020001,0.963222,0.952107,522,497,NA,84,2746,84,"531202000105",120.978188,-8.807091,"FloresBara",1385,5.26053639846743,"531202000105"
"NUSA TENGGARA TIMUR","BAJAWA","BAJAWA",53,12,20,1,5312020001,0.963222,0.952107,522,497,NA,69,2746,69,"531202000106",120.973707,-8.799591,"FloresBara",1388,5.26053639846743,"531202000106"
"NUSA TENGGARA TIMUR","BAJAWA","BAJAWA",53,12,20,1,5312020001,0.963222,0.952107,522,497,NA,55,2746,55,"531202000107",120.969959,-8.795346,"FloresBara",1407,5.26053639846743,"531202000107"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,722,3399,722,"531202000201",120.992044,-8.782966,"FloresBara",1396,5.4297124600639,"531202000201"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,555,3399,555,"531202000202",121.00132,-8.764362,"FloresBara",2065,5.4297124600639,"531202000202"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,454,3399,454,"531202000203",121.029738,-8.765071,"FloresBara",2064,5.4297124600639,"531202000203"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,257,3399,257,"531202000204",120.999311,-8.765772,"FloresBara",1337,5.4297124600639,"531202000204"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,203,3399,203,"531202000205",120.987874,-8.773306,"FloresBara",1350,5.4297124600639,"531202000205"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,189,3399,189,"531202000206",121.028211,-8.757775,"FloresBara",2104,5.4297124600639,"531202000206"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,158,3399,158,"531202000207",120.99578,-8.769711,"FloresBara",1403,5.4297124600639,"531202000207"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,143,3399,143,"531202000208",121.017899,-8.771607,"FloresBara",2090,5.4297124600639,"531202000208"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,137,3399,137,"531202000209",120.985393,-8.78668,"FloresBara",1377,5.4297124600639,"531202000209"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,109,3399,109,"531202000210",120.988069,-8.784485,"FloresBara",1369,5.4297124600639,"531202000210"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,103,3399,103,"531202000211",120.994955,-8.782361,"FloresBara",1366,5.4297124600639,"531202000211"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,86,3399,86,"531202000212",120.995351,-8.780923,"FloresBara",1365,5.4297124600639,"531202000212"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,81,3399,81,"531202000213",121.021864,-8.755522,"FloresBara",2136,5.4297124600639,"531202000213"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,73,3399,73,"531202000214",120.990234,-8.772446,"FloresBara",1374,5.4297124600639,"531202000214"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,48,3399,48,"531202000215",120.986216,-8.785495,"FloresBara",1393,5.4297124600639,"531202000215"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,47,3399,47,"531202000216",120.990648,-8.773427,"FloresBara",1395,5.4297124600639,"531202000216"
"NUSA TENGGARA TIMUR","BAJAWA","FAOBATA",53,12,20,2,5312020002,1,0.840256,626,526,NA,34,3399,34,"531202000217",121.028862,-8.759933,"FloresBara",2137,5.4297124600639,"531202000217"
"NUSA TENGGARA TIMUR","BAJAWA","TANALODU",53,12,20,3,5312020003,1,0.98725,549,542,NA,2929,2929,2929,"531202000301",120.981251,-8.788776,"FloresBara",1379,5.33515482695811,"531202000301"
"NUSA TENGGARA TIMUR","BAJAWA","KISANATA",53,12,20,4,5312020004,1,0.996785,311,310,NA,1549,1549,1549,"531202000401",120.972628,-8.788508,"FloresBara",1335,4.98070739549839,"531202000401"
"NUSA TENGGARA TIMUR","BAJAWA","JAWAMEZE",53,12,20,5,5312020005,0.952381,0.996,250,249,NA,1250,1250,1250,"531202000501",120.963612,-8.784401,"FloresBara",1348,5,"531202000501"
"NUSA TENGGARA TIMUR","BAJAWA","TRIKORA",53,12,20,6,5312020006,1,0.996422,559,557,NA,2859,2859,2859,"531202000601",120.971354,-8.776585,"FloresBara",1394,5.11449016100179,"531202000601"
"NUSA TENGGARA TIMUR","BAJAWA","NGEDUKELU",53,12,20,7,5312020007,1,0.993475,613,609,NA,1355,2995,1355,"531202000701",120.98339,-8.787242,"FloresBara",1367,4.8858075040783,"531202000701"
"NUSA TENGGARA TIMUR","BAJAWA","NGEDUKELU",53,12,20,7,5312020007,1,0.993475,613,609,NA,883,2995,883,"531202000702",120.983407,-8.786056,"FloresBara",1380,4.8858075040783,"531202000702"
"NUSA TENGGARA TIMUR","BAJAWA","NGEDUKELU",53,12,20,7,5312020007,1,0.993475,613,609,NA,412,2995,412,"531202000703",120.982241,-8.787056,"FloresBara",1408,4.8858075040783,"531202000703"
"NUSA TENGGARA TIMUR","BAJAWA","NGEDUKELU",53,12,20,7,5312020007,1,0.993475,613,609,NA,345,2995,345,"531202000704",120.982394,-8.786348,"FloresBara",1404,4.8858075040783,"531202000704"
"NUSA TENGGARA TIMUR","BAJAWA","LEBIJAGA",53,12,20,8,5312020008,1,0.993548,620,616,NA,2122,3236,2122,"531202000801",120.981294,-8.775839,"FloresBara",1382,5.21935483870968,"531202000801"
"NUSA TENGGARA TIMUR","BAJAWA","LEBIJAGA",53,12,20,8,5312020008,1,0.993548,620,616,NA,1114,3236,1114,"531202000802",120.981492,-8.77875,"FloresBara",1398,5.21935483870968,"531202000802"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,1063,3112,1063,"531202000901",120.9607,-8.776182,"FloresBara",1342,5.06840390879479,"531202000901"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,999,3112,999,"531202000902",120.957287,-8.761568,"FloresBara",1336,5.06840390879479,"531202000902"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,394,3112,394,"531202000903",120.960907,-8.773624,"FloresBara",1354,5.06840390879479,"531202000903"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,222,3112,222,"531202000904",120.964981,-8.778308,"FloresBara",1362,5.06840390879479,"531202000904"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,212,3112,212,"531202000905",120.96488,-8.776586,"FloresBara",1378,5.06840390879479,"531202000905"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,93,3112,93,"531202000906",120.959287,-8.761217,"FloresBara",1376,5.06840390879479,"531202000906"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,65,3112,65,"531202000907",120.958014,-8.76288,"FloresBara",1389,5.06840390879479,"531202000907"
"NUSA TENGGARA TIMUR","BAJAWA","SUSU",53,12,20,9,5312020009,1,0.825733,614,507,NA,64,3112,64,"531202000908",120.966089,-8.777689,"FloresBara",1390,5.06840390879479,"531202000908"
"NUSA TENGGARA TIMUR","BAJAWA","BEJA",53,12,20,10,5312020010,0.671642,0.900344,291,262,NA,1161,1504,1161,"531202001001",120.961146,-8.832094,"FloresBara",1334,5.16838487972509,"531202001001"
"NUSA TENGGARA TIMUR","BAJAWA","BEJA",53,12,20,10,5312020010,0.671642,0.900344,291,262,NA,247,1504,247,"531202001002",120.960122,-8.841482,"FloresBara",1340,5.16838487972509,"531202001002"
"NUSA TENGGARA TIMUR","BAJAWA","BEJA",53,12,20,10,5312020010,0.671642,0.900344,291,262,NA,36,1504,36,"531202001003",120.959952,-8.842458,"FloresBara",1375,5.16838487972509,"531202001003"
"NUSA TENGGARA TIMUR","BAJAWA","BEJA",53,12,20,10,5312020010,0.671642,0.900344,291,262,NA,22,1504,22,"531202001004",120.957737,-8.841806,"FloresBara",1384,5.16838487972509,"531202001004"
"NUSA TENGGARA TIMUR","BAJAWA","BEJA",53,12,20,10,5312020010,0.671642,0.900344,291,262,NA,21,1504,21,"531202001005",120.96118,-8.838983,"FloresBara",1381,5.16838487972509,"531202001005"
"NUSA TENGGARA TIMUR","BAJAWA","BEJA",53,12,20,10,5312020010,0.671642,0.900344,291,262,NA,17,1504,17,"531202001006",120.96108,-8.84381,"FloresBara",1401,5.16838487972509,"531202001006"
"NUSA TENGGARA TIMUR","BAJAWA","UBEDOLUMOLO",53,12,20,12,5312020012,0.527094,0.67027,370,248,NA,1057,2020,1057,"531202001201",120.991936,-8.808917,"FloresBara",1346,5.45945945945946,"531202001201"
"NUSA TENGGARA TIMUR","BAJAWA","UBEDOLUMOLO",53,12,20,12,5312020012,0.527094,0.67027,370,248,NA,345,2020,345,"531202001202",120.98772,-8.80973,"FloresBara",1347,5.45945945945946,"531202001202"
"NUSA TENGGARA TIMUR","BAJAWA","UBEDOLUMOLO",53,12,20,12,5312020012,0.527094,0.67027,370,248,NA,294,2020,294,"531202001203",121.000516,-8.788512,"FloresBara",2102,5.45945945945946,"531202001203"
"NUSA TENGGARA TIMUR","BAJAWA","UBEDOLUMOLO",53,12,20,12,5312020012,0.527094,0.67027,370,248,NA,274,2020,274,"531202001204",120.988359,-8.79946,"FloresBara",1349,5.45945945945946,"531202001204"
"NUSA TENGGARA TIMUR","BAJAWA","UBEDOLUMOLO",53,12,20,12,5312020012,0.527094,0.67027,370,248,NA,51,2020,51,"531202001205",120.987639,-8.797325,"FloresBara",1402,5.45945945945946,"531202001205"
"NUSA TENGGARA TIMUR","BAJAWA","BEIWALI",53,12,20,13,5312020013,0.455414,0.904412,272,246,NA,667,1566,667,"531202001301",120.954516,-8.778303,"FloresBara",1341,5.75735294117647,"531202001301"
"NUSA TENGGARA TIMUR","BAJAWA","BEIWALI",53,12,20,13,5312020013,0.455414,0.904412,272,246,NA,427,1566,427,"531202001302",120.950482,-8.769743,"FloresBara",1351,5.75735294117647,"531202001302"
"NUSA TENGGARA TIMUR","BAJAWA","BEIWALI",53,12,20,13,5312020013,0.455414,0.904412,272,246,NA,215,1566,215,"531202001303",120.949791,-8.775738,"FloresBara",1363,5.75735294117647,"531202001303"
"NUSA TENGGARA TIMUR","BAJAWA","BEIWALI",53,12,20,13,5312020013,0.455414,0.904412,272,246,NA,129,1566,129,"531202001304",120.951211,-8.780124,"FloresBara",1359,5.75735294117647,"531202001304"
"NUSA TENGGARA TIMUR","BAJAWA","BEIWALI",53,12,20,13,5312020013,0.455414,0.904412,272,246,NA,68,1566,68,"531202001305",120.951789,-8.772152,"FloresBara",1383,5.75735294117647,"531202001305"
"NUSA TENGGARA TIMUR","BAJAWA","BEIWALI",53,12,20,13,5312020013,0.455414,0.904412,272,246,NA,60,1566,60,"531202001306",120.953251,-8.773915,"FloresBara",1392,5.75735294117647,"531202001306"
"NUSA TENGGARA TIMUR","BAJAWA","WAWOWAE",53,12,20,14,5312020014,0.417943,0.834783,345,288,NA,688,2052,688,"531202001401",120.949009,-8.78655,"FloresBara",1339,5.94782608695652,"531202001401"
"NUSA TENGGARA TIMUR","BAJAWA","WAWOWAE",53,12,20,14,5312020014,0.417943,0.834783,345,288,NA,527,2052,527,"531202001402",120.959887,-8.783754,"FloresBara",1355,5.94782608695652,"531202001402"
"NUSA TENGGARA TIMUR","BAJAWA","WAWOWAE",53,12,20,14,5312020014,0.417943,0.834783,345,288,NA,473,2052,473,"531202001403",120.955128,-8.776646,"FloresBara",1352,5.94782608695652,"531202001403"
"NUSA TENGGARA TIMUR","BAJAWA","WAWOWAE",53,12,20,14,5312020014,0.417943,0.834783,345,288,NA,167,2052,167,"531202001404",120.954535,-8.782718,"FloresBara",1356,5.94782608695652,"531202001404"
"NUSA TENGGARA TIMUR","BAJAWA","WAWOWAE",53,12,20,14,5312020014,0.417943,0.834783,345,288,NA,72,2052,72,"531202001405",120.95266,-8.784417,"FloresBara",1386,5.94782608695652,"531202001405"
"NUSA TENGGARA TIMUR","BAJAWA","WAWOWAE",53,12,20,14,5312020014,0.417943,0.834783,345,288,NA,72,2052,72,"531202001406",120.953057,-8.782379,"FloresBara",1387,5.94782608695652,"531202001406"
"NUSA TENGGARA TIMUR","BAJAWA","WAWOWAE",53,12,20,14,5312020014,0.417943,0.834783,345,288,NA,53,2052,53,"531202001407",120.9514,-8.784807,"FloresBara",1406,5.94782608695652,"531202001407"
"NUSA TENGGARA TIMUR","BAJAWA","NARU",53,12,20,15,5312020015,0.349398,0.828221,326,270,NA,1315,1945,1315,"531202001501",120.984456,-8.764516,"FloresBara",1360,5.96625766871166,"531202001501"
"NUSA TENGGARA TIMUR","BAJAWA","NARU",53,12,20,15,5312020015,0.349398,0.828221,326,270,NA,292,1945,292,"531202001502",120.987056,-8.766543,"FloresBara",1361,5.96625766871166,"531202001502"
"NUSA TENGGARA TIMUR","BAJAWA","NARU",53,12,20,15,5312020015,0.349398,0.828221,326,270,NA,144,1945,144,"531202001503",121.005535,-8.756675,"FloresBara",2094,5.96625766871166,"531202001503"
"NUSA TENGGARA TIMUR","BAJAWA","NARU",53,12,20,15,5312020015,0.349398,0.828221,326,270,NA,106,1945,106,"531202001504",120.982197,-8.774209,"FloresBara",1372,5.96625766871166,"531202001504"
"NUSA TENGGARA TIMUR","BAJAWA","NARU",53,12,20,15,5312020015,0.349398,0.828221,326,270,NA,88,1945,88,"531202001505",120.986905,-8.769374,"FloresBara",1371,5.96625766871166,"531202001505"
"NUSA TENGGARA TIMUR","BAJAWA","BORANI",53,12,20,16,5312020016,0.645161,0.923567,157,145,NA,582,817,582,"531202001601",120.966923,-8.818448,"FloresBara",1364,5.20382165605096,"531202001601"
"NUSA TENGGARA TIMUR","BAJAWA","BORANI",53,12,20,16,5312020016,0.645161,0.923567,157,145,NA,235,817,235,"531202001602",120.968473,-8.81649,"FloresBara",1399,5.20382165605096,"531202001602"
"NUSA TENGGARA TIMUR","BAJAWA","LANGAGEDHA",53,12,20,17,5312020017,0.646739,0.675,160,108,NA,695,805,695,"531202001701",120.955787,-8.825295,"FloresBara",1343,5.03125,"531202001701"
"NUSA TENGGARA TIMUR","BAJAWA","LANGAGEDHA",53,12,20,17,5312020017,0.646739,0.675,160,108,NA,62,805,62,"531202001702",120.953905,-8.827127,"FloresBara",1400,5.03125,"531202001702"
"NUSA TENGGARA TIMUR","BAJAWA","LANGAGEDHA",53,12,20,17,5312020017,0.646739,0.675,160,108,NA,47,805,47,"531202001703",120.959585,-8.826899,"FloresBara",1391,5.03125,"531202001703"
"NUSA TENGGARA TIMUR","GOLEWA","WOGOWELA",53,12,30,1,5312030001,0,0,223,0,NA,275,971,275,"531203000101",121.031458,-8.955031,"FloresBara",1986,4.3542600896861,"531203000101"
"NUSA TENGGARA TIMUR","GOLEWA","WOGOWELA",53,12,30,1,5312030001,0,0,223,0,NA,218,971,218,"531203000102",121.017024,-8.953436,"FloresBara",2003,4.3542600896861,"531203000102"
"NUSA TENGGARA TIMUR","GOLEWA","WOGOWELA",53,12,30,1,5312030001,0,0,223,0,NA,178,971,178,"531203000103",121.03341,-8.948591,"FloresBara",1984,4.3542600896861,"531203000103"
"NUSA TENGGARA TIMUR","GOLEWA","WOGOWELA",53,12,30,1,5312030001,0,0,223,0,NA,175,971,175,"531203000104",121.047484,-8.946623,"FloresBara",2007,4.3542600896861,"531203000104"
"NUSA TENGGARA TIMUR","GOLEWA","WOGOWELA",53,12,30,1,5312030001,0,0,223,0,NA,126,971,126,"531203000105",121.0483,-8.947085,"FloresBara",1993,4.3542600896861,"531203000105"
"NUSA TENGGARA TIMUR","GOLEWA","BOBA",53,12,30,2,5312030002,0,0.099265,272,27,NA,712,1374,712,"531203000201",121.05313,-8.941818,"FloresBara",1983,5.05147058823529,"531203000201"
"NUSA TENGGARA TIMUR","GOLEWA","BOBA",53,12,30,2,5312030002,0,0.099265,272,27,NA,216,1374,216,"531203000202",121.059264,-8.944457,"FloresBara",1994,5.05147058823529,"531203000202"
"NUSA TENGGARA TIMUR","GOLEWA","BOBA",53,12,30,2,5312030002,0,0.099265,272,27,NA,203,1374,203,"531203000203",121.055248,-8.941991,"FloresBara",1985,5.05147058823529,"531203000203"
"NUSA TENGGARA TIMUR","GOLEWA","BOBA",53,12,30,2,5312030002,0,0.099265,272,27,NA,130,1374,130,"531203000204",121.081643,-8.927091,"FloresBara",2002,5.05147058823529,"531203000204"
"NUSA TENGGARA TIMUR","GOLEWA","BOBA",53,12,30,2,5312030002,0,0.099265,272,27,NA,113,1374,113,"531203000205",121.057156,-8.946625,"FloresBara",2008,5.05147058823529,"531203000205"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,523,1924,523,"531203000401",121.136636,-8.898657,"FloresBara",2012,4.85858585858586,"531203000401"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,492,1924,492,"531203000402",121.114802,-8.869852,"FloresBara",2089,4.85858585858586,"531203000402"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,253,1924,253,"531203000403",121.115206,-8.876468,"FloresBara",1995,4.85858585858586,"531203000403"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,212,1924,212,"531203000404",121.111,-8.879382,"FloresBara",1990,4.85858585858586,"531203000404"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,160,1924,160,"531203000405",121.114784,-8.872129,"FloresBara",2098,4.85858585858586,"531203000405"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,119,1924,119,"531203000406",121.11433,-8.880004,"FloresBara",1998,4.85858585858586,"531203000406"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,90,1924,90,"531203000407",121.112599,-8.871685,"FloresBara",2110,4.85858585858586,"531203000407"
"NUSA TENGGARA TIMUR","GOLEWA","KEZEWEA",53,12,30,4,5312030004,0.663082,0.633838,396,251,NA,74,1924,74,"531203000408",121.137927,-8.896521,"FloresBara",2031,4.85858585858586,"531203000408"
"NUSA TENGGARA TIMUR","GOLEWA","SADHA",53,12,30,5,5312030005,0.827731,0.686364,220,151,NA,452,1048,452,"531203000501",121.102739,-8.854187,"FloresBara",2093,4.76363636363636,"531203000501"
"NUSA TENGGARA TIMUR","GOLEWA","SADHA",53,12,30,5,5312030005,0.827731,0.686364,220,151,NA,288,1048,288,"531203000502",121.085487,-8.871463,"FloresBara",2078,4.76363636363636,"531203000502"
"NUSA TENGGARA TIMUR","GOLEWA","SADHA",53,12,30,5,5312030005,0.827731,0.686364,220,151,NA,160,1048,160,"531203000503",121.097635,-8.855378,"FloresBara",2075,4.76363636363636,"531203000503"
"NUSA TENGGARA TIMUR","GOLEWA","SADHA",53,12,30,5,5312030005,0.827731,0.686364,220,151,NA,81,1048,81,"531203000504",121.105642,-8.854975,"FloresBara",2113,4.76363636363636,"531203000504"
"NUSA TENGGARA TIMUR","GOLEWA","SADHA",53,12,30,5,5312030005,0.827731,0.686364,220,151,NA,68,1048,68,"531203000505",121.111178,-8.862253,"FloresBara",2140,4.76363636363636,"531203000505"
"NUSA TENGGARA TIMUR","GOLEWA","TAKATUNGA",53,12,30,6,5312030006,0.067278,0.086066,244,21,NA,396,1339,396,"531203000601",121.117215,-8.842152,"FloresBara",2116,5.48770491803279,"531203000601"
"NUSA TENGGARA TIMUR","GOLEWA","TAKATUNGA",53,12,30,6,5312030006,0.067278,0.086066,244,21,NA,322,1339,322,"531203000602",121.108918,-8.841512,"FloresBara",2095,5.48770491803279,"531203000602"
"NUSA TENGGARA TIMUR","GOLEWA","TAKATUNGA",53,12,30,6,5312030006,0.067278,0.086066,244,21,NA,318,1339,318,"531203000603",121.117496,-8.863165,"FloresBara",2092,5.48770491803279,"531203000603"
"NUSA TENGGARA TIMUR","GOLEWA","TAKATUNGA",53,12,30,6,5312030006,0.067278,0.086066,244,21,NA,176,1339,176,"531203000604",121.130058,-8.848876,"FloresBara",2228,5.48770491803279,"531203000604"
"NUSA TENGGARA TIMUR","GOLEWA","TAKATUNGA",53,12,30,6,5312030006,0.067278,0.086066,244,21,NA,127,1339,127,"531203000605",121.118588,-8.839022,"FloresBara",2127,5.48770491803279,"531203000605"
"NUSA TENGGARA TIMUR","GOLEWA","SARASEDU",53,12,30,7,5312030007,0.625874,0.829365,252,209,NA,787,1388,787,"531203000701",121.108368,-8.800235,"FloresBara",2055,5.50793650793651,"531203000701"
"NUSA TENGGARA TIMUR","GOLEWA","SARASEDU",53,12,30,7,5312030007,0.625874,0.829365,252,209,NA,277,1388,277,"531203000702",121.107101,-8.810561,"FloresBara",2080,5.50793650793651,"531203000702"
"NUSA TENGGARA TIMUR","GOLEWA","SARASEDU",53,12,30,7,5312030007,0.625874,0.829365,252,209,NA,165,1388,165,"531203000703",121.103637,-8.804391,"FloresBara",2131,5.50793650793651,"531203000703"
"NUSA TENGGARA TIMUR","GOLEWA","SARASEDU",53,12,30,7,5312030007,0.625874,0.829365,252,209,NA,94,1388,94,"531203000704",121.117284,-8.791676,"FloresBara",2085,5.50793650793651,"531203000704"
"NUSA TENGGARA TIMUR","GOLEWA","SARASEDU",53,12,30,7,5312030007,0.625874,0.829365,252,209,NA,65,1388,65,"531203000705",121.115277,-8.792551,"FloresBara",2099,5.50793650793651,"531203000705"
"NUSA TENGGARA TIMUR","GOLEWA","MALANUZA",53,12,30,8,5312030008,0.61126,0.568123,389,221,NA,542,2214,542,"531203000801",121.072973,-8.815675,"FloresBara",2133,5.69151670951157,"531203000801"
