"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","BUYASARI","BENIHADING",53,8,70,3,5308070003,0.20108695652,0.86904761905,168,146,620,620,620,620,"530807000399",123.800140809835,-8.24095147903367,"FloresTimu",NA,3.69047619047619,"530807000399"
"NUSA TENGGARA TIMUR","BUYASARI","LEUWOHUNG",53,8,70,16,5308070016,0,0.39751552795,161,64,755,755,755,755,"530807001699",123.783872890875,-8.18631444592051,"FloresTimu",NA,4.68944099378882,"530807001699"
"NUSA TENGGARA TIMUR","BUYASARI","RUMANG",53,8,70,19,5308070019,0,0,128,0,592,592,592,592,"530807001999",123.849161799283,-8.22209715449404,"FloresTimu",NA,4.625,"530807001999"
"NUSA TENGGARA TIMUR","BUYASARI","ATU WALUPANG",53,8,70,20,5308070020,0.12727272727,0.63736263736,91,58,438,438,438,438,"530807002099",123.804636816065,-8.23826388164382,"FloresTimu",NA,4.81318681318681,"530807002099"
"NUSA TENGGARA TIMUR","ILE APE","MURUONA",53,8,30,3,5308030003,0.83448275862,0.87603305785,121,106,598,598,598,598,"530803000399",123.471018379937,-8.34569659354342,"FloresTimu",NA,4.94214876033058,"530803000399"
"NUSA TENGGARA TIMUR","ILE APE","WATODIRI",53,8,30,4,5308030004,0.6711409396,0.96376811594,138,133,586,586,586,586,"530803000499",123.49510928368,-8.33770234727178,"FloresTimu",NA,4.2463768115942,"530803000499"
"NUSA TENGGARA TIMUR","ILE APE","PALILOLON",53,8,30,22,5308030022,0,0,50,0,197,197,197,197,"530803002299",123.387853777608,-8.26525326622859,"FloresTimu",NA,3.94,"530803002299"
"NUSA TENGGARA TIMUR","ILE APE","LAMAWARA",53,8,30,23,5308030023,0.39805825243,0.88888888889,90,80,367,367,367,367,"530803002399",123.489566314995,-8.25993381764424,"FloresTimu",NA,4.07777777777778,"530803002399"
"NUSA TENGGARA TIMUR","ILE APE TIMUR","LAMAWOLO",53,8,31,3,5308031003,0,0,115,0,398,398,398,398,"530803100399",123.53084753563,-8.27994450980689,"FloresTimu",NA,3.46086956521739,"530803100399"
"NUSA TENGGARA TIMUR","ILE APE TIMUR","AULESA",53,8,31,6,5308031006,0,0,162,0,581,581,581,581,"530803100699",123.523089271631,-8.26014578972956,"FloresTimu",NA,3.58641975308642,"530803100699"
"NUSA TENGGARA TIMUR","LEBATUKAN","BAOPANA",53,8,40,2,5308040002,0.57541899441,0.82285714286,175,144,660,660,660,660,"530804000299",123.515081934189,-8.37075832546166,"FloresTimu",NA,3.77142857142857,"530804000299"
"NUSA TENGGARA TIMUR","LEBATUKAN","BALUREBONG",53,8,40,13,5308040013,0,0,81,0,352,352,352,352,"530804001399",123.669507488517,-8.39803927872655,"FloresTimu",NA,4.34567901234568,"530804001399"
"NUSA TENGGARA TIMUR","LEBATUKAN","WAIENGA",53,8,40,6,5308040006,0.47321428571,0.73626373626,182,134,827,827,827,827,"530804000699",123.593725626726,-8.35259663750989,"FloresTimu",NA,4.54395604395604,"530804000699"
"NUSA TENGGARA TIMUR","LEBATUKAN","BANITOBO",53,8,40,16,5308040016,0,0,97,0,379,379,379,379,"530804001699",123.58809426366,-8.42019944038182,"FloresTimu",NA,3.90721649484536,"530804001699"
"NUSA TENGGARA TIMUR","LEBATUKAN","TAPOBARAN",53,8,40,7,5308040007,0,0.11627906977,86,10,345,345,345,345,"530804000799",123.594968956765,-8.30772252737299,"FloresTimu",NA,4.01162790697674,"530804000799"
"NUSA TENGGARA TIMUR","NUBATUKAN","BELOBATANG",53,8,50,1,5308050001,0,0,84,0,317,317,317,317,"530805000199",123.367697431154,-8.4483192955512,"FloresTimu",NA,3.77380952380952,"530805000199"
"NUSA TENGGARA TIMUR","NUBATUKAN","UDAK MELOMATA",53,8,50,2,5308050002,0,0,67,0,233,233,233,233,"530805000299",123.3827864489,-8.4417632114506,"FloresTimu",NA,3.47761194029851,"530805000299"
"NUSA TENGGARA TIMUR","NUBATUKAN","LITEULUMADO",53,8,50,13,5308050013,0,0,53,0,193,193,193,193,"530805001399",123.465813835131,-8.39229482101978,"FloresTimu",NA,3.64150943396226,"530805001399"
"NUSA TENGGARA TIMUR","NUBATUKAN","LEWOLEBA TIMUR",53,8,50,12,5308050012,0.58714462299,0.92020592021,777,715,3442,3442,3442,3442,"530805001299",123.465832602655,-8.36785347953935,"FloresTimu",NA,4.42985842985843,"530805001299"
"NUSA TENGGARA TIMUR","NUBATUKAN","PADA",53,8,50,14,5308050014,0,0,190,0,841,841,841,841,"530805001499",123.35985901946,-8.40037054802582,"FloresTimu",NA,4.42631578947368,"530805001499"
"NUSA TENGGARA TIMUR","NUBATUKAN","PAOBOKOL",53,8,50,5,5308050005,0,0,68,0,249,249,249,249,"530805000599",123.368322753522,-8.43463624684295,"FloresTimu",NA,3.66176470588235,"530805000599"
"NUSA TENGGARA TIMUR","NUBATUKAN","BAKALEREK",53,8,50,15,5308050015,0,0,73,0,330,330,330,330,"530805001599",123.385856129643,-8.41140737293651,"FloresTimu",NA,4.52054794520548,"530805001599"
"NUSA TENGGARA TIMUR","NUBATUKAN","LEWOLEBA BARAT",53,8,50,8,5308050008,0.86605080831,0.88505747126,783,693,3597,3597,3597,3597,"530805000899",123.380233676905,-8.39890030209239,"FloresTimu",NA,4.59386973180077,"530805000899"
"NUSA TENGGARA TIMUR","OMESURI","WAILOLONG",53,8,60,19,5308060019,0,0.00757575758,132,1,599,599,599,599,"530806001999",123.639837209734,-8.23851671453403,"FloresTimu",NA,4.53787878787879,"530806001999"
"NUSA TENGGARA TIMUR","OMESURI","ARAMENGI",53,8,60,16,5308060016,0.15675675676,0.47096774194,155,73,695,695,695,695,"530806001699",123.734074455949,-8.27629773597939,"FloresTimu",NA,4.48387096774194,"530806001699"
"NUSA TENGGARA TIMUR","OMESURI","MELUWITING",53,8,60,15,5308060015,0.10071942446,0.7256097561,328,238,1445,1445,1445,1445,"530806001599",123.739108277405,-8.26451616428247,"FloresTimu",NA,4.40548780487805,"530806001599"
"NUSA TENGGARA TIMUR","OMESURI","HINGALAMAMENGI",53,8,60,14,5308060014,0.34520547945,0.38225255973,293,112,1228,1228,1228,1228,"530806001499",123.723913694278,-8.26392992634239,"FloresTimu",NA,4.19112627986348,"530806001499"
"NUSA TENGGARA TIMUR","OMESURI","DOLULOLONG",53,8,60,13,5308060013,0.2722513089,0.91447368421,152,139,604,604,604,604,"530806001399",123.711908923647,-8.25141963658202,"FloresTimu",NA,3.97368421052632,"530806001399"
"NUSA TENGGARA TIMUR","OMESURI","WALANGSAWAH",53,8,60,3,5308060003,0.43805309734,0.80540540541,185,149,905,905,905,905,"530806000399",123.746891518388,-8.29588777900642,"FloresTimu",NA,4.89189189189189,"530806000399"
"NUSA TENGGARA TIMUR","OMESURI","NILANAPO",53,8,60,1,5308060001,0,0,149,0,608,608,608,608,"530806000199",123.692689385093,-8.370801714414,"FloresTimu",NA,4.08053691275168,"530806000199"
"NUSA TENGGARA TIMUR","WULANDONI","LELATA",53,8,11,1,5308011001,0,0,112,0,390,390,390,390,"530801100199",123.37829959026,-8.54878579978717,"FloresTimu",NA,3.48214285714286,"530801100199"
"NUSA TENGGARA TIMUR","WULANDONI","IMULOLONG",53,8,11,4,5308011004,0,0.14893617021,141,21,597,597,597,597,"530801100499",123.384114248289,-8.5171187278123,"FloresTimu",NA,4.23404255319149,"530801100499"
"NUSA TENGGARA TIMUR","WULANDONI","TAPOBALI",53,8,11,13,5308011013,0,0,88,0,309,309,309,309,"530801101399",123.367796024279,-8.54240332134435,"FloresTimu",NA,3.51136363636364,"530801101399"
"NUSA TENGGARA TIMUR","WULANDONI","POSIWATU",53,8,11,12,5308011012,0,0,74,0,267,267,267,267,"530801101299",123.397828420543,-8.51826237506382,"FloresTimu",NA,3.60810810810811,"530801101299"
"NUSA TENGGARA TIMUR","WULANDONI","LEWORAJA",53,8,11,10,5308011010,0,0.00512820513,195,1,750,750,750,750,"530801101099",123.495433170675,-8.50651352325897,"FloresTimu",NA,3.84615384615385,"530801101099"
"NUSA TENGGARA TIMUR","WULANDONI","ATAKERA",53,8,11,9,5308011009,0,0.00552486188,181,1,622,622,622,622,"530801100999",123.471174830544,-8.50290433669174,"FloresTimu",NA,3.43646408839779,"530801100999"
"NUSA TENGGARA TIMUR","NAGAWUTUNG","BOLIBEAN",53,8,10,21,5308010021,0,0,70,0,298,298,298,298,"530801002199",123.338662907631,-8.45556813834836,"FloresTimu",NA,4.25714285714286,"530801002199"
"NUSA TENGGARA TIMUR","NAGAWUTUNG","TEWAOWUTUNG",53,8,10,20,5308010020,0,0,71,0,292,292,292,292,"530801002099",123.303444691957,-8.51119524324209,"FloresTimu",NA,4.11267605633803,"530801002099"
"NUSA TENGGARA TIMUR","NAGAWUTUNG","ILE BOLI",53,8,10,18,5308010018,0,0,99,0,440,440,440,440,"530801001899",123.345407606303,-8.46686669695686,"FloresTimu",NA,4.44444444444444,"530801001899"
"NUSA TENGGARA TIMUR","NAGAWUTUNG","ATAWAI",53,8,10,7,5308010007,0.72159090909,0.9932885906,149,148,570,570,570,570,"530801000799",123.333509250636,-8.49437387862555,"FloresTimu",NA,3.8255033557047,"530801000799"
"NUSA TENGGARA TIMUR","NAGAWUTUNG","PENIKENE",53,8,10,6,5308010006,0,0,174,0,705,705,705,705,"530801000699",123.327773476827,-8.51547761585861,"FloresTimu",NA,4.05172413793103,"530801000699"
"NUSA TENGGARA TIMUR","NAGAWUTUNG","BABOKERONG",53,8,10,3,5308010003,0.49268292683,0.97076023392,171,166,875,875,875,875,"530801000399",123.27160446038,-8.49342288157795,"FloresTimu",NA,5.11695906432749,"530801000399"
"NUSA TENGGARA TIMUR","MATARU","TAMAN MATARU",53,7,21,4,5307021004,0,0,139,0,653,653,653,653,"530702100499",124.654219462775,-8.33293649486088,"FloresTimu",NA,4.69784172661871,"530702100499"
"NUSA TENGGARA TIMUR","ALOR BARAT LAUT","DULOLONG BARAT",53,7,60,12,5307060012,0.1329113924,0.62962962963,135,85,595,595,595,595,"530706001299",124.437775041039,-8.24705212639255,"FloresTimu",NA,4.40740740740741,"530706001299"
"NUSA TENGGARA TIMUR","TELUK MUTIARA","MUTIARA",53,7,50,13,5307050013,0.60311958405,0.92731277533,908,842,4473,4473,4473,4473,"530705001399",124.547930817622,-8.20965094786943,"FloresTimu",NA,4.92621145374449,"530705001399"
"NUSA TENGGARA TIMUR","TELUK MUTIARA","KALABAHI TIMUR",53,7,50,12,5307050012,0.62883654532,0.98208191126,1172,1151,5668,5668,5668,5668,"530705001299",124.53900982947,-8.21924047896808,"FloresTimu",NA,4.83617747440273,"530705001299"
"NUSA TENGGARA TIMUR","TELUK MUTIARA","KALABAHI KOTA",53,7,50,6,5307050006,0.9151047409,0.96833773087,758,734,3334,3334,3334,3334,"530705000699",124.516427286011,-8.21474750984648,"FloresTimu",NA,4.39841688654354,"530705000699"
"NUSA TENGGARA TIMUR","TELUK MUTIARA","MOTONGBANG",53,7,50,5,5307050005,0.67381316998,0.95723014257,491,470,2598,2598,2598,2598,"530705000599",124.509810978523,-8.21385265455939,"FloresTimu",NA,5.29124236252546,"530705000599"
"NUSA TENGGARA TIMUR","TELUK MUTIARA","NUSA KENARI",53,7,50,8,5307050008,0.58794587946,0.98094027954,787,772,3544,3544,3544,3544,"530705000899",124.524159311264,-8.21421167200126,"FloresTimu",NA,4.50317662007624,"530705000899"
"NUSA TENGGARA TIMUR","TELUK MUTIARA","BINONGKO",53,7,50,4,5307050004,0.7240398293,0.9940029985,667,663,3205,3205,3205,3205,"530705000499",124.511050968633,-8.21960543794664,"FloresTimu",NA,4.80509745127436,"530705000499"
"NUSA TENGGARA TIMUR","TELUK MUTIARA","WETABUA",53,7,50,7,5307050007,0.70446735395,0.97608695652,460,449,2271,2271,2271,2271,"530705000799",124.523010799157,-8.21789344224947,"FloresTimu",NA,4.93695652173913,"530705000799"
"NUSA TENGGARA TIMUR","ALOR BARAT LAUT","AMPERA",53,7,60,9,5307060009,0.66025641026,0.96031746032,126,121,528,528,528,528,"530706000999",124.42476480612,-8.26214012364917,"FloresTimu",NA,4.19047619047619,"530706000999"
"NUSA TENGGARA TIMUR","PANTAR BARAT","BARALER",53,7,11,11,5307011011,0.16336633663,0.91823899371,159,146,914,914,914,914,"530701101199",124.086952343372,-8.36137583267257,"FloresTimu",NA,5.74842767295597,"530701101199"
