FID,PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,PLN_HHOLD,DESA_POP,PCT_PLN,NUM_HHOLDS,NUM_PLN,Longitude,Latitude,CLUST_POP,Clust_Code
5841,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.662196,-8.388581,101,530702100102
5822,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.589011,-8.407079,99,530702100103
5836,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.668118,-8.389937,84,530702100104
5834,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.640063,-8.400738,82,530702100105
5819,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.61333,-8.417107,78,530702100106
5833,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.666285,-8.38805,71,530702100107
5817,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.585952,-8.405925,49,530702100108
5816,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.579926,-8.395952,46,530702100109
5814,NUSA TENGGARA TIMUR,MATARU,LAKATULI,53,7,21,1,5307021001,0,809,0,183,0,124.584087,-8.403703,21,530702100110
5840,NUSA TENGGARA TIMUR,MATARU,MATARU SELATAN,53,7,21,2,5307021002,0,685,0,157,0,124.690181,-8.391985,440,530702100201
5838,NUSA TENGGARA TIMUR,MATARU,MATARU SELATAN,53,7,21,2,5307021002,0,685,0,157,0,124.670984,-8.389624,245,530702100202
5963,NUSA TENGGARA TIMUR,MATARU,KAMAIFUI,53,7,21,3,5307021003,0,613,0,117,0,124.66546,-8.335851,542,530702100301
5920,NUSA TENGGARA TIMUR,MATARU,KAMAIFUI,53,7,21,3,5307021003,0,613,0,117,0,124.665152,-8.343103,71,530702100302
5957,NUSA TENGGARA TIMUR,MATARU,MATARU TIMUR,53,7,21,5,5307021005,0,623,0,125,0,124.643706,-8.340793,431,530702100501
5907,NUSA TENGGARA TIMUR,MATARU,MATARU TIMUR,53,7,21,5,5307021005,0,623,0,125,0,124.650549,-8.339923,139,530702100502
5899,NUSA TENGGARA TIMUR,MATARU,MATARU TIMUR,53,7,21,5,5307021005,0,623,0,125,0,124.641257,-8.364491,27,530702100503
5898,NUSA TENGGARA TIMUR,MATARU,MATARU TIMUR,53,7,21,5,5307021005,0,623,0,125,0,124.634339,-8.363299,26,530702100504
5954,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.629287,-8.342338,194,530702100601
5854,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.617984,-8.355039,171,530702100602
5950,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.628138,-8.345291,146,530702100603
5853,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.617985,-8.350642,130,530702100604
5851,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.620545,-8.368339,100,530702100605
5942,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.625506,-8.334428,83,530702100606
5849,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.623724,-8.369799,77,530702100607
5848,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.619226,-8.352457,71,530702100608
5842,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.616809,-8.373652,69,530702100609
5847,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.621181,-8.344675,66,530702100610
5924,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.634125,-8.347261,35,530702100611
5917,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.626766,-8.35558,27,530702100612
5844,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.622952,-8.370976,25,530702100613
5925,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.625341,-8.351094,25,530702100614
5892,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.630739,-8.35623,11,530702100615
5846,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.624854,-8.350939,10,530702100616
5850,NUSA TENGGARA TIMUR,MATARU,MATARU UTARA,53,7,21,6,5307021006,0,1243,0,291,0,124.624943,-8.332198,3,530702100617
5880,NUSA TENGGARA TIMUR,MATARU,MATARU BARAT,53,7,21,7,5307021007,0,956,0,185,0,124.603253,-8.346003,221,530702100701
5820,NUSA TENGGARA TIMUR,MATARU,MATARU BARAT,53,7,21,7,5307021007,0,956,0,185,0,124.582136,-8.376503,198,530702100702
5875,NUSA TENGGARA TIMUR,MATARU,MATARU BARAT,53,7,21,7,5307021007,0,956,0,185,0,124.589459,-8.313259,149,530702100703
5874,NUSA TENGGARA TIMUR,MATARU,MATARU BARAT,53,7,21,7,5307021007,0,956,0,185,0,124.610847,-8.338836,137,530702100704
5872,NUSA TENGGARA TIMUR,MATARU,MATARU BARAT,53,7,21,7,5307021007,0,956,0,185,0,124.611426,-8.345972,122,530702100705
5863,NUSA TENGGARA TIMUR,MATARU,MATARU BARAT,53,7,21,7,5307021007,0,956,0,185,0,124.607383,-8.348389,81,530702100706
5862,NUSA TENGGARA TIMUR,MATARU,MATARU BARAT,53,7,21,7,5307021007,0,956,0,185,0,124.605628,-8.340641,46,530702100707
5837,NUSA TENGGARA TIMUR,ALOR SELATAN,PADANG ALANG,53,7,30,1,5307030001,0,1121,0,241,0,124.716426,-8.378312,1121,530703000101
5951,NUSA TENGGARA TIMUR,ALOR SELATAN,MAIKANG,53,7,30,2,5307030002,0,343,0,97,0,124.721609,-8.361043,196,530703000201
5946,NUSA TENGGARA TIMUR,ALOR SELATAN,MAIKANG,53,7,30,2,5307030002,0,343,0,97,0,124.720358,-8.361364,147,530703000202
5953,NUSA TENGGARA TIMUR,ALOR SELATAN,SIDABUI,53,7,30,3,5307030003,0,564,0.006849,146,1,124.726901,-8.338497,261,530703000301
5947,NUSA TENGGARA TIMUR,ALOR SELATAN,SIDABUI,53,7,30,3,5307030003,0,564,0.006849,146,1,124.721563,-8.321639,165,530703000302
5939,NUSA TENGGARA TIMUR,ALOR SELATAN,SIDABUI,53,7,30,3,5307030003,0,564,0.006849,146,1,124.728016,-8.333515,99,530703000303
5908,NUSA TENGGARA TIMUR,ALOR SELATAN,SIDABUI,53,7,30,3,5307030003,0,564,0.006849,146,1,124.7256,-8.333686,26,530703000304
5968,NUSA TENGGARA TIMUR,ALOR SELATAN,SIDABUI,53,7,30,3,5307030003,0,564,0.006849,146,1,124.721211,-8.32321,13,530703000305
5974,NUSA TENGGARA TIMUR,ALOR SELATAN,KIRAMAN,53,7,30,4,5307030004,0,679,0.005714,175,1,124.786092,-8.397567,237,530703000401
5994,NUSA TENGGARA TIMUR,ALOR SELATAN,KIRAMAN,53,7,30,4,5307030004,0,679,0.005714,175,1,124.765374,-8.352712,164,530703000402
5972,NUSA TENGGARA TIMUR,ALOR SELATAN,KIRAMAN,53,7,30,4,5307030004,0,679,0.005714,175,1,124.750517,-8.400446,156,530703000403
6000,NUSA TENGGARA TIMUR,ALOR SELATAN,KIRAMAN,53,7,30,4,5307030004,0,679,0.005714,175,1,124.789344,-8.363404,55,530703000404
5921,NUSA TENGGARA TIMUR,ALOR SELATAN,KIRAMAN,53,7,30,4,5307030004,0,679,0.005714,175,1,124.735988,-8.352618,37,530703000405
5835,NUSA TENGGARA TIMUR,ALOR SELATAN,KIRAMAN,53,7,30,4,5307030004,0,679,0.005714,175,1,124.749828,-8.40049,30,530703000406
6037,NUSA TENGGARA TIMUR,ALOR SELATAN,KUNEMAN,53,7,30,5,5307030005,0,776,0.004902,204,1,124.788698,-8.341654,250,530703000501
6034,NUSA TENGGARA TIMUR,ALOR SELATAN,KUNEMAN,53,7,30,5,5307030005,0,776,0.004902,204,1,124.777667,-8.324852,210,530703000502
6025,NUSA TENGGARA TIMUR,ALOR SELATAN,KUNEMAN,53,7,30,5,5307030005,0,776,0.004902,204,1,124.774754,-8.34024,163,530703000503
6011,NUSA TENGGARA TIMUR,ALOR SELATAN,KUNEMAN,53,7,30,5,5307030005,0,776,0.004902,204,1,124.795777,-8.344281,91,530703000504
5980,NUSA TENGGARA TIMUR,ALOR SELATAN,KUNEMAN,53,7,30,5,5307030005,0,776,0.004902,204,1,124.773031,-8.320196,21,530703000505
5981,NUSA TENGGARA TIMUR,ALOR SELATAN,KUNEMAN,53,7,30,5,5307030005,0,776,0.004902,204,1,124.776333,-8.325768,21,530703000506
5979,NUSA TENGGARA TIMUR,ALOR SELATAN,KUNEMAN,53,7,30,5,5307030005,0,776,0.004902,204,1,124.772811,-8.331552,20,530703000507
6019,NUSA TENGGARA TIMUR,ALOR SELATAN,LELLA,53,7,30,6,5307030006,0,366,0,91,0,124.797226,-8.291808,115,530703000601
6015,NUSA TENGGARA TIMUR,ALOR SELATAN,LELLA,53,7,30,6,5307030006,0,366,0,91,0,124.785957,-8.289358,89,530703000602
6009,NUSA TENGGARA TIMUR,ALOR SELATAN,LELLA,53,7,30,6,5307030006,0,366,0,91,0,124.775031,-8.290115,69,530703000603
6002,NUSA TENGGARA TIMUR,ALOR SELATAN,LELLA,53,7,30,6,5307030006,0,366,0,91,0,124.776417,-8.292144,49,530703000604
5987,NUSA TENGGARA TIMUR,ALOR SELATAN,LELLA,53,7,30,6,5307030006,0,366,0,91,0,124.783291,-8.288803,28,530703000605
5977,NUSA TENGGARA TIMUR,ALOR SELATAN,LELLA,53,7,30,6,5307030006,0,366,0,91,0,124.772989,-8.2912,16,530703000606
5943,NUSA TENGGARA TIMUR,ALOR SELATAN,MANMAS,53,7,30,7,5307030007,0,292,0,77,0,124.746487,-8.303996,134,530703000701
5931,NUSA TENGGARA TIMUR,ALOR SELATAN,MANMAS,53,7,30,7,5307030007,0,292,0,77,0,124.740948,-8.298384,62,530703000702
5927,NUSA TENGGARA TIMUR,ALOR SELATAN,MANMAS,53,7,30,7,5307030007,0,292,0,77,0,124.744837,-8.303908,56,530703000703
5905,NUSA TENGGARA TIMUR,ALOR SELATAN,MANMAS,53,7,30,7,5307030007,0,292,0,77,0,124.738625,-8.297946,39,530703000704
6032,NUSA TENGGARA TIMUR,ALOR SELATAN,SILAIPUI,53,7,30,8,5307030008,0,560,0,132,0,124.762601,-8.331102,190,530703000801
6018,NUSA TENGGARA TIMUR,ALOR SELATAN,SILAIPUI,53,7,30,8,5307030008,0,560,0,132,0,124.761217,-8.314006,109,530703000802
6013,NUSA TENGGARA TIMUR,ALOR SELATAN,SILAIPUI,53,7,30,8,5307030008,0,560,0,132,0,124.765251,-8.321883,95,530703000803
6001,NUSA TENGGARA TIMUR,ALOR SELATAN,SILAIPUI,53,7,30,8,5307030008,0,560,0,132,0,124.762058,-8.316625,50,530703000804
5997,NUSA TENGGARA TIMUR,ALOR SELATAN,SILAIPUI,53,7,30,8,5307030008,0,560,0,132,0,124.764122,-8.314261,48,530703000805
5988,NUSA TENGGARA TIMUR,ALOR SELATAN,SILAIPUI,53,7,30,8,5307030008,0,560,0,132,0,124.76229,-8.314883,36,530703000806
5989,NUSA TENGGARA TIMUR,ALOR SELATAN,SILAIPUI,53,7,30,8,5307030008,0,560,0,132,0,124.753594,-8.311513,32,530703000807
5961,NUSA TENGGARA TIMUR,ALOR SELATAN,TAMANAPUI,53,7,30,9,5307030009,0,480,0,124,0,124.73497,-8.315858,315,530703000901
5960,NUSA TENGGARA TIMUR,ALOR SELATAN,TAMANAPUI,53,7,30,9,5307030009,0,480,0,124,0,124.741649,-8.321712,125,530703000902
5944,NUSA TENGGARA TIMUR,ALOR SELATAN,TAMANAPUI,53,7,30,9,5307030009,0,480,0,124,0,124.735554,-8.337104,36,530703000903
5895,NUSA TENGGARA TIMUR,ALOR SELATAN,TAMANAPUI,53,7,30,9,5307030009,0,480,0,124,0,124.742453,-8.314709,4,530703000904
5964,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.723342,-8.273319,402,530703001001
5952,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.727585,-8.269518,134,530703001002
5949,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.727632,-8.27514,122,530703001003
5945,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.72704,-8.267029,88,530703001004
5940,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.721238,-8.271832,62,530703001005
5938,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.713185,-8.262375,59,530703001006
5999,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.761149,-8.265467,35,530703001007
5923,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.728962,-8.272753,26,530703001008
5922,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.724874,-8.271289,24,530703001009
5911,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.714435,-8.26129,18,530703001010
5912,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.710919,-8.263905,18,530703001011
5893,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TIMUR,53,7,30,10,5307030010,0,999,0,248,0,124.746707,-8.260665,9,530703001012
5959,NUSA TENGGARA TIMUR,ALOR SELATAN,S U B O,53,7,30,11,5307030011,0,565,0,141,0,124.719768,-8.280228,427,530703001101
5914,NUSA TENGGARA TIMUR,ALOR SELATAN,S U B O,53,7,30,11,5307030011,0,565,0,141,0,124.720067,-8.321122,58,530703001102
5913,NUSA TENGGARA TIMUR,ALOR SELATAN,S U B O,53,7,30,11,5307030011,0,565,0,141,0,124.712782,-8.281601,40,530703001103
5894,NUSA TENGGARA TIMUR,ALOR SELATAN,S U B O,53,7,30,11,5307030011,0,565,0,141,0,124.720425,-8.277263,21,530703001104
5970,NUSA TENGGARA TIMUR,ALOR SELATAN,S U B O,53,7,30,11,5307030011,0,565,0,141,0,124.72029,-8.274761,18,530703001105
5935,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TENGAH,53,7,30,12,5307030012,0,769,0,180,0,124.703416,-8.277073,216,530703001201
5915,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TENGAH,53,7,30,12,5307030012,0,769,0,180,0,124.70179,-8.271135,178,530703001202
5933,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TENGAH,53,7,30,12,5307030012,0,769,0,180,0,124.700453,-8.27289,140,530703001203
5918,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TENGAH,53,7,30,12,5307030012,0,769,0,180,0,124.700755,-8.278556,82,530703001204
5910,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TENGAH,53,7,30,12,5307030012,0,769,0,180,0,124.702903,-8.278357,63,530703001205
5919,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TENGAH,53,7,30,12,5307030012,0,769,0,180,0,124.701685,-8.278018,61,530703001206
5969,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI TENGAH,53,7,30,12,5307030012,0,769,0,180,0,124.702953,-8.2793,30,530703001207
5955,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.685499,-8.288586,323,530703001301
5904,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.682437,-8.287,132,530703001302
5906,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.690623,-8.287906,113,530703001303
5909,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.686889,-8.282311,31,530703001304
5902,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.686597,-8.282938,29,530703001305
5901,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.686516,-8.281007,25,530703001306
5967,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.663538,-8.283949,13,530703001307
5965,NUSA TENGGARA TIMUR,ALOR SELATAN,KELAISI BARAT,53,7,30,13,5307030013,0,676,0,164,0,124.689024,-8.283915,10,530703001308
5956,NUSA TENGGARA TIMUR,ALOR SELATAN,MALAIPEA,53,7,30,14,5307030014,0,696,0,164,0,124.629648,-8.30314,374,530703001401
5937,NUSA TENGGARA TIMUR,ALOR SELATAN,MALAIPEA,53,7,30,14,5307030014,0,696,0,164,0,124.62871,-8.297672,118,530703001402
5929,NUSA TENGGARA TIMUR,ALOR SELATAN,MALAIPEA,53,7,30,14,5307030014,0,696,0,164,0,124.6276,-8.294883,75,530703001403
5926,NUSA TENGGARA TIMUR,ALOR SELATAN,MALAIPEA,53,7,30,14,5307030014,0,696,0,164,0,124.626267,-8.291738,73,530703001404
5903,NUSA TENGGARA TIMUR,ALOR SELATAN,MALAIPEA,53,7,30,14,5307030014,0,696,0,164,0,124.626685,-8.290074,33,530703001405
5896,NUSA TENGGARA TIMUR,ALOR SELATAN,MALAIPEA,53,7,30,14,5307030014,0,696,0,164,0,124.627678,-8.293898,23,530703001406
6212,NUSA TENGGARA TIMUR,ALOR TIMUR,ELOK,53,7,40,4,5307040004,0,686,0,150,0,125.094397,-8.34297,448,530704000401
6206,NUSA TENGGARA TIMUR,ALOR TIMUR,ELOK,53,7,40,4,5307040004,0,686,0,150,0,125.041194,-8.352881,118,530704000402
6202,NUSA TENGGARA TIMUR,ALOR TIMUR,ELOK,53,7,40,4,5307040004,0,686,0,150,0,125.044279,-8.354009,52,530704000403
6201,NUSA TENGGARA TIMUR,ALOR TIMUR,ELOK,53,7,40,4,5307040004,0,686,0,150,0,125.011649,-8.353788,49,530704000404
6199,NUSA TENGGARA TIMUR,ALOR TIMUR,ELOK,53,7,40,4,5307040004,0,686,0,150,0,125.044145,-8.355083,20,530704000405
6213,NUSA TENGGARA TIMUR,ALOR TIMUR,MARITAING,53,7,40,5,5307040005,0.30742,1003,0.664311,283,188,125.115205,-8.295221,478,530704000501
6214,NUSA TENGGARA TIMUR,ALOR TIMUR,MARITAING,53,7,40,5,5307040005,0.30742,1003,0.664311,283,188,125.122497,-8.292221,314,530704000502
6218,NUSA TENGGARA TIMUR,ALOR TIMUR,MARITAING,53,7,40,5,5307040005,0.30742,1003,0.664311,283,188,125.125615,-8.290148,173,530704000503
6216,NUSA TENGGARA TIMUR,ALOR TIMUR,MARITAING,53,7,40,5,5307040005,0.30742,1003,0.664311,283,188,125.126294,-8.282807,38,530704000504
6211,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.034775,-8.271524,303,530704000601
6210,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.055053,-8.275632,184,530704000602
6209,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.010698,-8.276965,178,530704000603
6208,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.009341,-8.281918,160,530704000604
6207,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.043178,-8.28562,150,530704000605
6205,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.03612,-8.265739,88,530704000606
6204,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.043395,-8.282342,60,530704000607
6203,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.03248,-8.268613,48,530704000608
6200,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA SELATAN,53,7,40,6,5307040006,0,1200,0,276,0,125.048493,-8.276214,28,530704000609
6223,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA UTARA,53,7,40,7,5307040007,0.062937,1229,0,286,0,125.140466,-8.243079,1024,530704000701
6219,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA UTARA,53,7,40,7,5307040007,0.062937,1229,0,286,0,125.122199,-8.205564,99,530704000702
6222,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA UTARA,53,7,40,7,5307040007,0.062937,1229,0,286,0,125.139735,-8.235565,57,530704000703
6215,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA UTARA,53,7,40,7,5307040007,0.062937,1229,0,286,0,125.138392,-8.261329,39,530704000704
6217,NUSA TENGGARA TIMUR,ALOR TIMUR,KOLANA UTARA,53,7,40,7,5307040007,0.062937,1229,0,286,0,125.142221,-8.250141,10,530704000705
6221,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUSAMANG,53,7,40,8,5307040008,0,514,0,112,0,125.09675,-8.177028,202,530704000801
6220,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUSAMANG,53,7,40,8,5307040008,0,514,0,112,0,125.100937,-8.174922,171,530704000802
6194,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUSAMANG,53,7,40,8,5307040008,0,514,0,112,0,124.96567,-8.149797,72,530704000803
6192,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUSAMANG,53,7,40,8,5307040008,0,514,0,112,0,124.963924,-8.148468,41,530704000804
6191,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUSAMANG,53,7,40,8,5307040008,0,514,0,112,0,124.967602,-8.150929,28,530704000805
6198,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI TIMUR,53,7,40,9,5307040009,0,430,0,115,0,124.983749,-8.246565,281,530704000901
6196,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI TIMUR,53,7,40,9,5307040009,0,430,0,115,0,124.990583,-8.24943,125,530704000902
6057,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI TIMUR,53,7,40,9,5307040009,0,430,0,115,0,124.991324,-8.250155,24,530704000903
6059,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI,53,7,40,10,5307040010,0,955,0,234,0,124.927744,-8.26531,237,530704001001
6058,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI,53,7,40,10,5307040010,0,955,0,234,0,124.95623,-8.267354,202,530704001002
6056,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI,53,7,40,10,5307040010,0,955,0,234,0,124.952551,-8.264635,169,530704001003
6055,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI,53,7,40,10,5307040010,0,955,0,234,0,124.93298,-8.257717,154,530704001004
6054,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI,53,7,40,10,5307040010,0,955,0,234,0,124.930685,-8.258758,137,530704001005
6045,NUSA TENGGARA TIMUR,ALOR TIMUR,TANGLAPUI,53,7,40,10,5307040010,0,955,0,234,0,124.958622,-8.268582,56,530704001006
6053,NUSA TENGGARA TIMUR,ALOR TIMUR,BELEMANA,53,7,40,11,5307040011,0,373,0,102,0,124.893708,-8.256056,152,530704001101
6051,NUSA TENGGARA TIMUR,ALOR TIMUR,BELEMANA,53,7,40,11,5307040011,0,373,0,102,0,124.91569,-8.251715,135,530704001102
6046,NUSA TENGGARA TIMUR,ALOR TIMUR,BELEMANA,53,7,40,11,5307040011,0,373,0,102,0,124.917668,-8.255456,85,530704001103
6195,NUSA TENGGARA TIMUR,ALOR TIMUR,PADANG PANJANG,53,7,40,12,5307040012,0,700,0,176,0,124.900044,-8.234534,700,530704001201
6197,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUKURU,53,7,40,22,5307040022,0,415,0,111,0,124.927759,-8.159031,289,530704002201
6193,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUKURU,53,7,40,22,5307040022,0,415,0,111,0,124.922613,-8.164071,102,530704002202
6190,NUSA TENGGARA TIMUR,ALOR TIMUR,MAUKURU,53,7,40,22,5307040022,0,415,0,111,0,124.973064,-8.206455,24,530704002203
6038,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.832369,-8.262788,239,530704100101
6036,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.844616,-8.260183,206,530704100102
6033,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.828535,-8.262502,164,530704100103
6031,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.83354,-8.266684,157,530704100104
6017,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.83537,-8.265882,91,530704100105
6010,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.848905,-8.254229,64,530704100106
5992,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.84782,-8.253384,40,530704100107
5990,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.831571,-8.265592,34,530704100108
5978,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,PIDO,53,7,41,1,5307041001,0,1011,0,236,0,124.831173,-8.263253,16,530704100109
6027,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,LIPPANG,53,7,41,2,5307041002,0,567,0,135,0,124.815093,-8.265622,203,530704100201
6021,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,LIPPANG,53,7,41,2,5307041002,0,567,0,135,0,124.815416,-8.271653,156,530704100202
5995,NUSA TENGGARA TIMUR,ALOR TIMUR LAUT,LIPPANG,53,7,41,2,5307041002,0,567,0,135,0,124.819451,-8.262308,57,530704100203
