PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,JOIN_FIELD,population,PCT_PLN,NUM_HHOLDS,NUM_PLN,PLN_Cabang,EI_SubArea
MALUKU UTARA,TOBELO,GOSOMA,82,05,040,025,8205040025,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040025,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       25.000000,GOSOMA,     3232.000000,     2985.000000,     1617.000000,     1214.000000,      403.000000,      0.75077303649,-214748364,6217,      0.70042194093,1422,996,Ternate,Halmahera
MALUKU UTARA,TOBELO,GAMSUNGI,82,05,040,018,8205040018,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040018,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       18.000000,GAMSUNGI,     3574.000000,     3514.000000,     2166.000000,     1823.000000,      343.000000,      0.84164358264,-214748364,7088,      0.79537953795,1515,1205,Ternate,Halmahera
MALUKU UTARA,TOBELO,KUMO,82,05,040,019,8205040019,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040019,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       19.000000,KUMO,      346.000000,      349.000000,      198.000000,        0.000000,      123.000000,      0.00000000000,-214748364,677,      0.00671140940,149,1,Ternate,Halmahera
MALUKU UTARA,TOBELO,TAGALAYA,82,05,040,032,8205040032,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040032,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       32.000000,TAGALAYA,      225.000000,      190.000000,      110.000000,        0.000000,       73.000000,      0.00000000000,-214748364,415,      0.00000000000,77,0,Ternate,Halmahera
MALUKU UTARA,TOBELO,MKCM,82,05,040,023,8205040023,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040023,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       23.000000,MKCM,     1068.000000,     1058.000000,      499.000000,      323.000000,      176.000000,      0.64729458918,-214748364,2126,      0.42517814727,421,179,Ternate,Halmahera
MALUKU UTARA,TOBELO,GURA,82,05,040,020,8205040020,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040020,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       20.000000,GURA,     1903.000000,     1894.000000,      844.000000,      773.000000,       71.000000,      0.91587677725,-214748364,3797,      0.81017369727,806,653,Ternate,Halmahera
MALUKU UTARA,TOBELO,WARI,82,05,040,022,8205040022,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040022,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       22.000000,WARI,     1261.000000,     1129.000000,      581.000000,      201.000000,      380.000000,      0.34595524957,-214748364,2390,      0.61475409836,488,300,Ternate,Halmahera
MALUKU UTARA,TOBELO,KAKARA A,82,05,040,021,8205040021,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040021,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       21.000000,KAKARA A,      403.000000,      393.000000,      193.000000,        0.000000,      193.000000,      0.00000000000,-214748364,777,      0.01680672269,119,2,Ternate,Halmahera
MALUKU UTARA,TOBELO,WARI INO,82,05,040,026,8205040026,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205040,POLY,8205040026,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       40.000000,TOBELO,       26.000000,WARI INO,      700.000000,      679.000000,      275.000000,      121.000000,      154.000000,      0.44000000000,-214748364,1379,      0.61299435028,354,217,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,GORUA SELATAN,82,05,042,001,8205042001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        1.000000,GORUA SELATAN,      696.000000,      600.000000,      346.000000,      330.000000,       16.000000,      0.95375722543,-214748364,1298,      0.40336134454,238,96,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,GORUA,82,05,042,002,8205042002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        2.000000,GORUA,      631.000000,      652.000000,      402.000000,      206.000000,      196.000000,      0.51243781094,-214748364,1283,      0.52674897119,243,128,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,GORUA UTARA,82,05,042,003,8205042003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        3.000000,GORUA UTARA,      450.000000,      439.000000,      210.000000,       67.000000,      143.000000,      0.31904761905,-214748364,889,      0.42580645161,155,66,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,POPILO UTARA,82,05,042,005,8205042005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        5.000000,POPILO UTARA,      220.000000,      234.000000,      125.000000,      110.000000,       15.000000,      0.88000000000,-214748364,454,      0.36559139785,93,34,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,KOKOTA JAYA,82,05,042,006,8205042006,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042006,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        6.000000,KOKOTA JAYA,      421.000000,      408.000000,      224.000000,      187.000000,       37.000000,      0.83482142857,-214748364,829,      0.55882352941,170,95,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,TOLONUO SELATAN,82,05,042,009,8205042009,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042009,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        9.000000,TOLONUO SELATAN,      361.000000,      366.000000,      232.000000,        0.000000,      146.000000,      0.00000000000,-214748364,727,      0.00000000000,144,0,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,TOLONUO,82,05,042,010,8205042010,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042010,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,       10.000000,TOLONUO,      328.000000,      327.000000,      212.000000,        0.000000,      212.000000,      0.00000000000,-214748364,654,      0.00000000000,123,0,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,RUKO,82,05,042,007,8205042007,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042007,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        7.000000,RUKO,      383.000000,      382.000000,      219.000000,      103.000000,      116.000000,      0.47031963470,-214748364,782,      0.51479289941,169,87,Ternate,Halmahera
MALUKU UTARA,GALELA,MAMUYA,82,05,050,005,8205050005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205050,POLY,8205050005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       50.000000,GALELA,        5.000000,MAMUYA,     1075.000000,     1040.000000,      443.000000,      170.000000,      273.000000,      0.38374717833,-214748364,2115,      0.52119700748,401,209,Ternate,Halmahera
MALUKU UTARA,GALELA SELATAN,SOAKONORA,82,05,051,004,8205051004,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205051,POLY,8205051004,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       51.000000,GALELA SELATAN,        4.000000,SOAKONORA,      986.000000,      987.000000,      458.000000,      406.000000,       17.000000,      0.88646288210,-214748364,1973,      0.73536299766,427,314,Ternate,Halmahera
MALUKU UTARA,TOBELO UTARA,LUARI,82,05,042,008,8205042008,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205042,POLY,8205042008,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       42.000000,TOBELO UTARA,        8.000000,LUARI,      622.000000,      599.000000,      318.000000,      313.000000,        5.000000,      0.98427672956,-214748364,1221,      0.28888888889,225,65,Ternate,Halmahera
MALUKU UTARA,GALELA SELATAN,TOGAWA,82,05,051,005,8205051005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205051,POLY,8205051005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       51.000000,GALELA SELATAN,        5.000000,TOGAWA,      558.000000,      541.000000,      268.000000,      220.000000,       32.000000,      0.82089552239,-214748364,1085,      0.86026200873,229,197,Ternate,Halmahera
MALUKU UTARA,GALELA SELATAN,TOGAWA BESI,82,05,051,006,8205051006,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205051,POLY,8205051006,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       51.000000,GALELA SELATAN,        6.000000,TOGAWA BESI,      408.000000,      368.000000,      176.000000,      120.000000,       11.000000,      0.68181818182,-214748364,759,      0.70289855072,138,97,Ternate,Halmahera
MALUKU UTARA,GALELA SELATAN,IGOBULA,82,05,051,003,8205051003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205051,POLY,8205051003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       51.000000,GALELA SELATAN,        3.000000,IGOBULA,      986.000000,      873.000000,      424.000000,      315.000000,       52.000000,      0.74292452830,-214748364,1908,      0.76302083333,384,293,Ternate,Halmahera
MALUKU UTARA,GALELA SELATAN,ORI,82,05,051,002,8205051002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205051,POLY,8205051002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       51.000000,GALELA SELATAN,        2.000000,ORI,      335.000000,      330.000000,      137.000000,      104.000000,       29.000000,      0.75912408759,-214748364,665,      0.62121212121,132,82,Ternate,Halmahera
MALUKU UTARA,GALELA SELATAN,SEKI,82,05,051,007,8205051007,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205051,POLY,8205051007,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       51.000000,GALELA SELATAN,        7.000000,SEKI,      340.000000,      348.000000,      160.000000,      126.000000,       21.000000,      0.78750000000,-214748364,705,      0.53020134228,149,79,Ternate,Halmahera
MALUKU UTARA,GALELA SELATAN,BALE,82,05,051,001,8205051001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205051,POLY,8205051001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       51.000000,GALELA SELATAN,        1.000000,BALE,      195.000000,      200.000000,      102.000000,       63.000000,       39.000000,      0.61764705882,-214748364,396,      0.84090909091,88,74,Ternate,Halmahera
MALUKU UTARA,GALELA,PUNE,82,05,050,006,8205050006,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205050,POLY,8205050006,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       50.000000,GALELA,        6.000000,PUNE,      317.000000,      326.000000,      144.000000,       93.000000,       51.000000,      0.64583333333,-214748364,643,      0.63909774436,133,85,Ternate,Halmahera
MALUKU UTARA,GALELA,TOWARA,82,05,050,010,8205050010,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205050,POLY,8205050010,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       50.000000,GALELA,       10.000000,TOWARA,      355.000000,      348.000000,      164.000000,       96.000000,       68.000000,      0.58536585366,-214748364,658,      0.77241379310,145,112,Ternate,Halmahera
MALUKU UTARA,GALELA,BARATAKU,82,05,050,009,8205050009,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205050,POLY,8205050009,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       50.000000,GALELA,        9.000000,BARATAKU,      499.000000,      451.000000,      203.000000,      176.000000,       27.000000,      0.86699507389,-214748364,945,      0.90123456790,162,146,Ternate,Halmahera
MALUKU UTARA,GALELA BARAT,NGIDIHO,82,05,052,009,8205052009,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205052,POLY,8205052009,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       52.000000,GALELA BARAT,        9.000000,NGIDIHO,      770.000000,      701.000000,      334.000000,      321.000000,       13.000000,      0.96107784431,-214748364,1581,      0.61824324324,296,183,Ternate,Halmahera
MALUKU UTARA,GALELA,TOWEKA,82,05,050,008,8205050008,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205050,POLY,8205050008,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       50.000000,GALELA,        8.000000,TOWEKA,      313.000000,      296.000000,      232.000000,       36.000000,      196.000000,      0.15517241379,-214748364,606,      0.61855670103,97,60,Ternate,Halmahera
MALUKU UTARA,GALELA BARAT,ROKO,82,05,052,003,8205052003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205052,POLY,8205052003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       52.000000,GALELA BARAT,        3.000000,ROKO,      441.000000,      349.000000,      218.000000,      160.000000,       58.000000,      0.73394495413,-214748364,804,      0.49101796407,167,82,Ternate,Halmahera
MALUKU UTARA,GALELA,SIMAU,82,05,050,011,8205050011,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205050,POLY,8205050011,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       50.000000,GALELA,       11.000000,SIMAU,      432.000000,      430.000000,      197.000000,      127.000000,       70.000000,      0.64467005076,-214748364,832,      0.73943661972,142,105,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,LIMAU,82,05,053,001,8205053001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        1.000000,LIMAU,      325.000000,      313.000000,      156.000000,      110.000000,        4.000000,      0.70512820513,-214748364,638,      0.36521739130,115,42,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,LALONGA,82,05,053,002,8205053002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        2.000000,LALONGA,      300.000000,      288.000000,      125.000000,      111.000000,        8.000000,      0.88800000000,-214748364,555,      0.28571428571,112,32,Ternate,Halmahera
MALUKU UTARA,LOLODA UTARA,APULEA,82,05,060,001,8205060001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205060,POLY,8205060001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       60.000000,LOLODA UTARA,        1.000000,APULEA,      212.000000,      188.000000,       98.000000,        0.000000,       98.000000,      0.00000000000,-214748364,376,      0.02469135802,81,2,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,BOBI SINGO,82,05,053,003,8205053003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        3.000000,BOBI SINGO,      373.000000,      356.000000,      163.000000,      152.000000,        8.000000,      0.93251533742,-214748364,729,      0.33070866142,127,42,Ternate,Halmahera
MALUKU UTARA,LOLODA UTARA,ASIMIRO,82,05,060,002,8205060002,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205060,POLY,8205060002,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       60.000000,LOLODA UTARA,        2.000000,ASIMIRO,      217.000000,      224.000000,      186.000000,        0.000000,       42.000000,      0.00000000000,-214748364,441,      0.01052631579,95,1,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,DODOWO,82,05,053,004,8205053004,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053004,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        4.000000,DODOWO,      299.000000,      247.000000,      135.000000,      112.000000,       13.000000,      0.82962962963,-214748364,530,      0.22641509434,106,24,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,SALIMULI,82,05,053,005,8205053005,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053005,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        5.000000,SALIMULI,      492.000000,      475.000000,      230.000000,      227.000000,        3.000000,      0.98695652174,-214748364,967,      0.22448979592,196,44,Ternate,Halmahera
MALUKU UTARA,LOLODA UTARA,MOMOJIU,82,05,060,013,8205060013,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205060,POLY,8205060013,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       60.000000,LOLODA UTARA,       13.000000,MOMOJIU,      104.000000,       74.000000,       85.000000,        0.000000,       10.000000,      0.00000000000,-214748364,176,      0.00000000000,34,0,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,TUTUMALOLEO,82,05,053,006,8205053006,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053006,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        6.000000,TUTUMALOLEO,      321.000000,      284.000000,      155.000000,      149.000000,        5.000000,      0.96129032258,-214748364,605,      0.41935483871,124,52,Ternate,Halmahera
MALUKU UTARA,LOLODA UTARA,DOTIA,82,05,060,003,8205060003,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205060,POLY,8205060003,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       60.000000,LOLODA UTARA,        3.000000,DOTIA,      307.000000,      316.000000,      179.000000,        0.000000,       75.000000,      0.00000000000,-214748364,623,      0.00000000000,130,0,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,TOGASA,82,05,053,007,8205053007,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053007,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        7.000000,TOGASA,      318.000000,      287.000000,      166.000000,       13.000000,      118.000000,      0.07831325301,-214748364,566,      0.00000000000,121,0,Ternate,Halmahera
MALUKU UTARA,LOLODA UTARA,WORIMOI,82,05,060,014,8205060014,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205060,POLY,8205060014,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       60.000000,LOLODA UTARA,       14.000000,WORIMOI,      131.000000,      117.000000,       69.000000,        0.000000,       55.000000,      0.00000000000,-214748364,248,      0.00000000000,50,0,Ternate,Halmahera
MALUKU UTARA,LOLODA KEPULAUAN,TOBO TOBO,82,05,061,001,8205061001,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205061,POLY,8205061001,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       61.000000,LOLODA KEPULAUAN,        1.000000,TOBO TOBO,      364.000000,      330.000000,      165.000000,        0.000000,       57.000000,      0.00000000000,-214748364,688,      0.00000000000,132,0,Ternate,Halmahera
MALUKU UTARA,LOLODA UTARA,NGAJAM,82,05,060,004,8205060004,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205060,POLY,8205060004,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       60.000000,LOLODA UTARA,        4.000000,NGAJAM,      199.000000,      164.000000,       78.000000,        0.000000,       50.000000,      0.00000000000,-214748364,363,      0.01408450704,71,1,Ternate,Halmahera
MALUKU UTARA,GALELA UTARA,SALUTA,82,05,053,008,8205053008,HALMAHERA UTARA,BADAN PUSAT STATISTIK,8205053,POLY,8205053008,       82.000000,MALUKU UTARA,        5.000000,HALMAHERA UTARA,       53.000000,GALELA UTARA,        8.000000,SALUTA,      530.000000,      447.000000,      248.000000,        0.000000,       29.000000,      0.00000000000,-214748364,949,      0.00526315789,190,1,Ternate,Halmahera
